,0
1237,DUSP5|1847
1238,DYDC1|143241
1239,DYDC2|84332
1240,EBF3|253738
1241,ECHDC3|79746
1242,EGR2|1959
1243,ELOVL3|83401
1244,EMX2OS|196047
1245,EMX2|2018
1246,ENKUR|219670
1247,ENTPD7|57089
1248,FAM107B|83641
1249,FAM13C|220965
1250,FAM171A1|221061
1251,FAM196A|642938
1252,FAM21A|387680
1253,FAM22A|728118
1254,FAM23A|653567
1255,FAM24B|196792
1256,FAM25A|643161
1257,FAM25B|100132929
1258,FANK1|92565
1259,FAS|355
1260,FGF8|2253
1261,FGFBP3|143282
1262,FGFR2|2263
1263,FLJ37201|283011
1264,FLJ45983|399717
1265,FOXI2|399823
1266,FRMD4A|55691
1267,FRMPD2|143162
1268,FXYD4|53828
1269,FZD8|8325
1270,GAD2|2572
1271,GATA3|2625
1272,GDF10|2662
1273,GFRA1|2674
1274,GOLGA7B|401647
1275,GPAM|57678
1276,GPR120|338557
1277,GPR123|84435
1278,GPR158|57512
1279,GPR26|2849
1280,GPRIN2|9721
1281,GRID1|2894
1282,GRK5|2869
1283,GSTO2|119391
1284,H2AFY2|55506
1285,HABP2|3026
1286,HECTD2|143279
1287,HELLS|3070
1288,HHEX|3087
1289,HKDC1|80201
1290,HMX2|3167
1291,HMX3|340784
1292,HNRNPA3P1|10151
1293,HPSE2|60495
1294,HSPA12A|259217
1295,HTR7|3363
1296,HTRA1|5654
1297,IFIT1|3434
1298,IFIT2|3433
1299,IFIT3|3437
1300,IL15RA|3601
1301,IL2RA|3559
1302,INA|9118
1303,INPP5F|22876
1304,IPMK|253430
1305,ITGA8|8516
1306,ITIH2|3698
1307,ITIH5|80760
1308,ITPRIP|85450
1309,JAKMIP3|282973
1310,KAZALD1|81621
1311,KCNIP2|30819
1312,KCNMA1|3778
1313,KIAA1217|56243
1314,KIAA1274|27143
1315,KIAA1462|57608
1316,KIAA1598|57698
1317,KIF11|3832
1318,KIF20B|9585
1319,KLF6|1316
1320,KNDC1|85442
1321,LCOR|84458
1322,LDB3|11155
1323,LGI1|9211
1324,LIPF|8513
1325,LIPK|643414
1326,LOC100128292|100128292
1327,LOC100128811|100128811
1328,LOC100188947|100188947
1329,LOC100216001|100216001
1330,LOC219347|219347
1331,LOC220930|220930
1332,LOC283050|283050
1333,LOC387646|387646
1334,LOC399815|399815
1335,LOC441666|441666
1336,LOC619207|619207
1337,LOC650623|650623
1338,LOC728643|728643
1339,LOC731789|731789
1340,LOC84856|84856
1341,LOC84989|84989
1342,LOXL4|84171
1343,LRIT2|340745
1344,LRRC18|474354
1345,LRRTM3|347731
1346,MAP3K8|1326
1347,MARCH8|220972
1348,MARVELD1|83742
1349,MAT1A|4143
1350,MBL1P|8512
1351,MBL2|4153
1352,MCM10|55388
1353,MEIG1|644890
1354,MGMT|4255
1355,MKI67|4288
1356,MKX|283078
1357,MMRN2|79812
1358,MORN4|118812
1359,MPP7|143098
1360,MRC1|4360
1361,MSMB|4477
1362,MYO3A|53904
1363,MYOF|26509
1364,MYOZ1|58529
1365,MYPN|84665
1366,NCRNA00093|100188954
1367,NCRNA00202|387644
1368,NEBL|10529
1369,NET1|10276
1370,NEURL|9148
1371,NHLRC2|374354
1372,NKX2-3|159296
1373,NKX6-2|84504
1374,NODAL|4838
1375,NPFFR1|64106
1376,NPM3|10360
1377,NRAP|4892
1378,NRG3|10718
1379,NRP1|8829
1380,NUDT9P1|119369
1381,OAT|4942
1382,OGDHL|55753
1383,OIT3|170392
1384,OLAH|55301
1385,OPALIN|93377
1386,OPN4|94233
1387,OR13A1|79290
1388,PANK1|53354
1389,PAPSS2|9060
1390,PARD3|56288
1391,PAX2|5076
1392,PBLD|64081
1393,PCBD1|5092
1394,PCDH15|65217
1395,PDLIM1|9124
1396,PDZD7|79955
1397,PDZD8|118987
1398,PFKFB3|5209
1399,PFKP|5214
1400,PHYHIPL|84457
1401,PHYH|5264
1402,PIK3AP1|118788
1403,PITX3|5309
1404,PKD2L1|9033
1405,PLA2G12B|84647
1406,PLAC9|219348
1407,PLAU|5328
1408,PLCE1|51196
1409,PLXDC2|84898
1410,PNLIPRP1|5407
1411,PNLIPRP2|5408
1412,PNLIPRP3|119548
1413,PNLIP|5406
1414,PPAPDC1A|196051
1415,PPP1R3C|5507
1416,PPYR1|5540
1417,PRAP1|118471
1418,PRF1|5551
1419,PRINS|100169750
1420,PRKCQ|5588
1421,PRKG1|5592
1422,PRLHR|2834
1423,PRTFDC1|56952
1424,PSD|5662
1425,PTCHD3|374308
1426,PTER|9317
1427,PTPLA|9200
1428,PTPN20B|26095
1429,PTPRE|5791
1430,PWWP2B|170394
1431,PYROXD2|84795
1432,RASGEF1A|221002
1433,RASSF4|83937
1434,RBM20|282996
1435,RBP3|5949
1436,RBP4|5950
1437,RET|5979
1438,RGR|5995
1439,RGS10|6001
1440,RHOBTB1|9886
1441,RNLS|55328
1442,RPL13AP6|644511
1443,RTKN2|219790
1444,SCD|6319
1445,SEC31B|25956
1446,SEMA4G|57715
1447,SFMBT2|57713
1448,SFRP5|6425
1449,SFTA1P|207107
1450,SFTPA1|653509
1451,SFTPA2|729238
1452,SFTPD|6441
1453,SFXN2|118980
1454,SH2D4B|387694
1455,SH3PXD2A|9644
1456,SLC16A12|387700
1457,SLC16A9|220963
1458,SLC18A2|6571
1459,SLC18A3|6572
1460,SLC39A12|221074
1461,SLIT1|6585
1462,SNCG|6623
1463,SORBS1|10580
1464,SORCS1|114815
1465,SORCS3|22986
1466,SPAG6|9576
1467,SPOCK2|9806
1468,SRGN|5552
1469,ST8SIA6|338596
1470,STAMBPL1|57559
1471,STK32C|282974
1472,STOX1|219736
1473,SVIL|6840
1474,SYCE1|93426
1475,SYNPO2L|79933
1476,SYT15|83849
1477,TACC2|10579
1478,TACR2|6865
1479,TCERG1L|256536
1480,TDRD1|56165
1481,TET1|80312
1482,TLL2|7093
1483,TLX1NB|100038246
1484,TLX1|3195
1485,TMEM20|159371
1486,TMEM26|219623
1487,TMEM72|643236
1488,TSPAN15|23555
1489,TTC18|118491
1490,TUBAL3|79861
1491,TUBB8|347688
1492,UCN3|114131
1493,UNC5B|219699
1494,USP54|159195
1495,UTF1|8433
1496,VAX1|11023
1497,VENTX|27287
1498,VIM|7431
1499,VWA2|340706
1500,WDFY4|57705
1501,WNT8B|7479
1502,ZCCHC24|219654
1503,ZEB1|6935
1504,ZNF239|8187
1505,ZNF365|22891
1506,ZNF488|118738
1507,ZNF503|84858
1508,ZWINT|11130
1509,tAKR|389932
1510,ABCC8|6833
1511,ABCG4|64137
1512,ABTB2|25841
1513,ACAT1|38
1514,ACCS|84680
1515,ACRV1|56
1516,ACTN3|89
1517,ACY3|91703
1518,ADAMTS15|170689
1519,ADAMTS8|11095
1520,ADM|133
1521,AG2|387763
1522,AGBL2|79841
1523,AHNAK|79026
1524,ALDH3B1|221
1525,ALDH3B2|222
1526,ALX4|60529
1527,AMICA1|120425
1528,AMOTL1|154810
1529,AMPD3|272
1530,ANGPTL5|253935
1531,ANKK1|255239
1532,ANO1|55107
1533,ANO3|63982
1534,ANO5|203859
1535,ANO9|338440
1536,APBB1|322
1537,APLNR|187
1538,APOA1|335
1539,APOA4|337
1540,APOA5|116519
1541,APOC3|345
1542,AQP11|282679
1543,ARHGAP20|57569
1544,ARHGAP32|9743
1545,ARHGAP42|143872
1546,ARHGEF17|9828
1547,ARRB1|408
1548,ART5|116969
1549,ASAM|79827
1550,ASCL2|430
1551,ASRGL1|80150
1552,ATG16L2|89849
1553,ATHL1|80162
1554,B3GAT1|27087
1555,B3GNT1|11041
1556,B3GNT6|192134
1557,B4GALNT4|338707
1558,BARX2|8538
1559,BATF2|116071
1560,BBOX1|8424
1561,BCO2|83875
1562,BDNFOS|497258
1563,BDNF|627
1564,BEST1|7439
1565,BIRC3|330
1566,BRSK2|9024
1567,BTBD18|643376
1568,C11orf16|56673
1569,C11orf20|25858
1570,C11orf21|29125
1571,C11orf35|256329
1572,C11orf41|25758
1573,C11orf45|219833
1574,C11orf52|91894
1575,C11orf53|341032
1576,C11orf54|28970
1577,C11orf63|79864
1578,C11orf66|220004
1579,C11orf70|85016
1580,C11orf75|56935
1581,C11orf80|79703
1582,C11orf82|220042
1583,C11orf85|283129
1584,C11orf86|254439
1585,C11orf87|399947
1586,C11orf88|399949
1587,C11orf90|387804
1588,C11orf92|399948
1589,C11orf93|120376
1590,C11orf9|745
1591,C1QTNF4|114900
1592,CABP4|57010
1593,CADM1|23705
1594,CALCA|796
1595,CALCB|797
1596,CAPN5|726
1597,CARD16|114769
1598,CARD18|59082
1599,CARNS1|57571
1600,CASP1|834
1601,CASP4|837
1602,CASP5|838
1603,CATSPER1|117144
1604,CAT|847
1605,CCDC153|283152
1606,CCDC67|159989
1607,CCDC81|60494
1608,CCDC85B|11007
1609,CCDC87|55231
1610,CCDC88B|283234
1611,CCDC89|220388
1612,CCKBR|887
1613,CCND1|595
1614,CD248|57124
1615,CD3D|915
1616,CD3E|916
1617,CD3G|917
1618,CD44|960
1619,CD5|921
1620,CD6|923
1621,CD82|3732
1622,CDC42BPG|55561
1623,CDC42EP2|10435
1624,CDCA5|113130
1625,CDHR5|53841
1626,CDKN1C|1028
1627,CDON|50937
1628,CEND1|51286
1629,CHRDL2|25884
1630,CHRM1|1128
1631,CHRM4|1132
1632,CHST1|8534
1633,CLCF1|23529
1634,CNGA4|1262
1635,CNIH2|254263
1636,CNTF|1270
1637,CNTN5|53942
1638,CREB3L1|90993
1639,CRTAM|56253
1640,CRYAB|1410
1641,CSRP3|8048
1642,CST6|1474
1643,CTSC|1075
1644,CTSF|8722
1645,CTSW|1521
1646,CTTN|2017
1647,CXCR5|643
1648,CYB5R2|51700
1649,DAGLA|747
1650,DCDC1|341019
1651,DCHS1|8642
1652,DDX25|29118
1653,DEPDC7|91614
1654,DGAT2|84649
1655,DHCR7|1717
1656,DIXDC1|85458
1657,DKFZp686O24166|374383
1658,DKFZp779M0652|374387
1659,DKK3|27122
1660,DLG2|1740
1661,DNAJB13|374407
1662,DNHD1|144132
1663,DRD2|1813
1664,DRD4|1815
1665,DSCAML1|57453
1666,DTX4|23220
1667,DUSP8|1850
1668,DYNC2H1|79659
1669,E2F8|79733
1670,EFCAB4A|283229
1671,EFEMP2|30008
1672,EHBP1L1|254102
1673,EHF|26298
1674,ELF5|2001
1675,ELMOD1|55531
1676,ENDOD1|23052
1677,EPS8L2|64787
1678,ESAM|90952
1679,ETS1|2113
1680,EXPH5|23086
1681,F2|2147
1682,FADS1|3992
1683,FADS2|9415
1684,FADS3|3995
1685,FAM111B|374393
1686,FAM168A|23201
1687,FAM180B|399888
1688,FAM181B|220382
1689,FAM55A|120400
1690,FAM55B|120406
1691,FAM55D|54827
1692,FAM99A|387742
1693,FAT3|120114
1694,FERMT3|83706
1695,FEZ1|9638
1696,FGF19|9965
1697,FGF3|2248
1698,FIBIN|387758
1699,FJX1|24147
1700,FLI1|2313
1701,FLJ46111|283102
1702,FLRT1|23769
1703,FOLH1B|219595
1704,FOLH1|2346
1705,FOLR1|2348
1706,FOLR2|2350
1707,FOLR3|2352
1708,FOSL1|8061
1709,FUT4|2526
1710,FXYD2|486
1711,FXYD6|53826
1712,FZD4|8322
1713,GAB2|9846
1714,GAL3ST3|89792
1715,GALNTL4|374378
1716,GAL|51083
1717,GAS2|2620
1718,GDPD4|220032
1719,GDPD5|81544
1720,GIF|2694
1721,GLB1L2|89944
1722,GLB1L3|112937
1723,GLYATL1|92292
1724,GLYATL2|219970
1725,GLYAT|10249
1726,GNG3|2785
1727,GPHA2|170589
1728,GPR44|11251
1729,GPR83|10888
1730,GRAMD1B|57476
1731,GRIA4|2893
1732,GRIK4|2900
1733,GRM5|2915
1734,GSTP1|2950
1735,GUCY1A2|2977
1736,GVIN1|387751
1737,GYLTL1B|120071
1738,H19|283120
1739,H2AFX|3014
1740,HBB|3043
1741,HBD|3045
1742,HBE1|3046
1743,HBG1|3047
1744,HBG2|3048
1745,HEPACAM|220296
1746,HEPHL1|341208
1747,HEPN1|641654
1748,HIPK3|10114
1749,HPX|3263
1750,HRASLS2|54979
1751,HRASLS5|117245
1752,HSPB2|3316
1753,HTATIP2|10553
1754,HTR3A|3359
1755,IFITM1|8519
1756,IFITM2|10581
1757,IFITM3|10410
1758,IGF2AS|51214
1759,IGF2|3481
1760,IGSF22|283284
1761,IGSF9B|22997
1762,IL10RA|3587
1763,IL18|3606
1764,INCENP|3619
1765,INS-IGF2|723961
1766,INSC|387755
1767,INS|3630
1768,IRF7|3665
1769,JAM3|83700
1770,KCNA4|3739
1771,KCNC1|3746
1772,KCNE3|10008
1773,KCNJ11|3767
1774,KCNJ1|3758
1775,KCNJ5|3762
1776,KCNK4|50801
1777,KCNK7|10089
1778,KCNQ1OT1|10984
1779,KCNQ1|3784
1780,KCTD14|65987
1781,KIAA1377|57562
1782,KIF18A|81930
1783,KIRREL3|84623
1784,KLHL35|283212
1785,KRTAP5-10|387273
1786,KRTAP5-1|387264
1787,KRTAP5-2|440021
1788,KRTAP5-8|57830
1789,KRTAP5-9|3846
1790,LAYN|143903
1791,LDHAL6A|160287
1792,LDHA|3939
1793,LDHC|3948
1794,LDLRAD3|143458
1795,LGALS12|85329
1796,LGR4|55366
1797,LMO1|4004
1798,LMO2|4005
1799,LOC100126784|100126784
1800,LOC100128239|100128239
1801,LOC100130987|100130987
1802,LOC100133161|100133161
1803,LOC100133545|100133545
1804,LOC143666|143666
1805,LOC283174|283174
1806,LOC338651|338651
1807,LOC341056|341056
1808,LOC399959|399959
1809,LOC440040|440040
1810,LOC441601|441601
1811,LOC650368|650368
1812,LOC729799|729799
1813,LPXN|9404
1814,LRFN4|78999
1815,LRP4|4038
1816,LRP5|4041
1817,LRRC10B|390205
1818,LRRC32|2615
1819,LRRC4C|57689
1820,LRRC55|219527
1821,LRRC56|115399
1822,LRRN4CL|221091
1823,LSP1|4046
1824,LTBP3|4054
1825,LUZP2|338645
1826,LYVE1|10894
1827,MACROD1|28992
1828,MALAT1|378938
1829,MAML2|84441
1830,MAP6|4135
1831,MAPK8IP1|9479
1832,MCAM|4162
1833,MDK|4192
1834,ME3|10873
1835,MFRP|83552
1836,MICAL2|9645
1837,MICALCL|84953
1838,MMP10|4319
1839,MMP12|4321
1840,MMP13|4322
1841,MMP1|4312
1842,MMP26|56547
1843,MMP3|4314
1844,MMP7|4316
1845,MMP8|4317
1846,MOGAT2|80168
1847,MPEG1|219972
1848,MPPED2|744
1849,MPZL2|10205
1850,MPZL3|196264
1851,MRGPRE|116534
1852,MRGPRF|116535
1853,MRGPRX3|117195
1854,MRVI1|10335
1855,MS4A12|54860
1856,MS4A14|84689
1857,MS4A15|219995
1858,MS4A1|931
1859,MS4A2|2206
1860,MS4A3|932
1861,MS4A4A|51338
1862,MS4A6A|64231
1863,MS4A7|58475
1864,MS4A8B|83661
1865,MTL5|9633
1866,MUC15|143662
1867,MUC2|4583
1868,MUC5B|727897
1869,MUC6|4588
1870,MYBPC3|4607
1871,MYEOV|26579
1872,MYO7A|4647
1873,MYOD1|4654
1874,NAALAD2|10003
1875,NAALADL1|10004
1876,NAV2|89797
1877,NCAM1|4684
1878,NCAPD3|23310
1879,NCRNA00167|440072
1880,NEAT1|283131
1881,NELL1|4745
1882,NEU3|10825
1883,NLRP14|338323
1884,NLRP6|171389
1885,NNMT|4837
1886,NOX4|50507
1887,NPAS4|266743
1888,NRGN|4900
1889,NRIP3|56675
1890,NRXN2|9379
1891,NTM|50863
1892,NUCB2|4925
1893,NUDT8|254552
1894,OAF|220323
1895,ODZ4|26011
1896,OLFML1|283298
1897,OPCML|4978
1898,OR51E1|143503
1899,OR51E2|81285
1900,OR52N4|390072
1901,OVCH2|341277
1902,OVOL1|5017
1903,P2RY2|5029
1904,P2RY6|5031
1905,P4HA3|283208
1906,PACSIN3|29763
1907,PAMR1|25891
1908,PARVA|55742
1909,PAX6|5080
1910,PC|5091
1911,PDE2A|5138
1912,PDE3B|5140
1913,PDGFD|80310
1914,PDZD3|79849
1915,PGA3|643834
1916,PGA4|643847
1917,PGA5|5222
1918,PGM2L1|283209
1919,PGR|5241
1920,PHLDA2|7262
1921,PHLDB1|23187
1922,PHOX2A|401
1923,PIH1D2|120379
1924,PIWIL4|143689
1925,PKNOX2|63876
1926,PKP3|11187
1927,PLA2G16|11145
1928,PLEKHA7|144100
1929,PLEKHB1|58473
1930,POU2AF1|5450
1931,POU2F3|25833
1932,PPFIBP2|8495
1933,PRDM11|56981
1934,PRG2|5553
1935,PRKCDBP|112464
1936,PRR5L|79899
1937,PRRG4|79056
1938,PRSS23|11098
1939,PTPN5|84867
1940,PTPRCAP|5790
1941,PTPRJ|5795
1942,PVRL1|5818
1943,PYGM|5837
1944,RAB30|27314
1945,RAB38|23682
1946,RAB39|54734
1947,RAB3IL1|5866
1948,RAG1|5896
1949,RAG2|5897
1950,RAPSN|5913
1951,RARRES3|5920
1952,RASGRP2|10235
1953,RASSF10|644943
1954,RASSF7|8045
1955,RBMXL2|27288
1956,RCOR2|283248
1957,RDX|5962
1958,RELT|84957
1959,RHOD|29984
1960,RIC3|79608
1961,RIN1|9610
1962,ROBO3|64221
1963,ROBO4|54538
1964,ROM1|6094
1965,RPL23AP64|649946
1966,RPLP0P2|113157
1967,RRAS2|22800
1968,RTN4RL2|349667
1969,SAA1|6288
1970,SAA2|6289
1971,SAA4|6291
1972,SC5DL|6309
1973,SCARNA9|619383
1974,SCGB1A1|7356
1975,SCGB1D2|10647
1976,SCGB2A1|4246
1977,SCGB2A2|4250
1978,SCN2B|6327
1979,SCN3B|55800
1980,SCN4B|6330
1981,SCT|6343
1982,SCUBE2|57758
1983,SERPING1|710
1984,SERPINH1|871
1985,SESN3|143686
1986,SHANK2|22941
1987,SIAE|54414
1988,SIGIRR|59307
1989,SLC15A3|51296
1990,SLC17A6|57084
1991,SLC1A2|6506
1992,SLC22A10|387775
1993,SLC22A11|55867
1994,SLC22A12|116085
1995,SLC22A18AS|5003
1996,SLC22A18|5002
1997,SLC22A20|440044
1998,SLC22A24|283238
1999,SLC22A25|387601
2000,SLC22A6|9356
2001,SLC22A8|9376
2002,SLC22A9|114571
2003,SLC25A45|283130
2004,SLC29A2|3177
2005,SLC35F2|54733
2006,SLC37A2|219855
2007,SLC37A4|2542
2008,SLC43A1|8501
2009,SLC43A3|29015
2010,SLC5A12|159963
2011,SLCO2B1|11309
2012,SLN|6588
2013,SMTNL1|219537
2014,SNORA57|692158
2015,SNX32|254122
2016,SORL1|6653
2017,SOX6|55553
2018,SPA17|53340
2019,SPDYC|387778
2020,SPI1|6688
2021,SPON1|10418
2022,SPRYD5|84767
2023,SPTBN2|6712
2024,SSH3|54961
2025,ST14|6768
2026,ST3GAL4|6484
2027,ST5|6764
2028,STARD10|10809
2029,STK33|65975
2030,SVIP|258010
2031,SYT12|91683
2032,SYT13|57586
2033,SYT7|9066
2034,SYT8|90019
2035,SYT9|143425
2036,SYTL2|54843
2037,TAGLN|6876
2038,TBC1D10C|374403
2039,TBX10|347853
2040,TCIRG1|10312
2041,TCN1|6947
2042,TEAD1|7003
2043,TECTA|7007
2044,THRSP|7069
2045,THY1|7070
2046,TH|7054
2047,TIGD3|220359
2048,TM7SF2|7108
2049,TMEM132A|54972
2050,TMEM136|219902
2051,TMEM151A|256472
2052,TMEM25|84866
2053,TMEM45B|120224
2054,TMEM86A|144110
2055,TMPRSS13|84000
2056,TMPRSS4|56649
2057,TMPRSS5|80975
2058,TNNI2|7136
2059,TNNT3|7140
2060,TP53AIP1|63970
2061,TP53I11|9537
2062,TPH1|7166
2063,TREH|11181
2064,TRIM22|10346
2065,TRIM29|23650
2066,TRIM6|117854
2067,TRPC2|7221
2068,TRPC6|7225
2069,TRPM5|29850
2070,TSGA10IP|254187
2071,TSKU|25987
2072,TSPAN18|90139
2073,TSPAN32|10077
2074,TSPAN4|7106
2075,TTC12|54970
2076,TTC36|143941
2077,TUB|7275
2078,TYR|7299
2079,UBASH3B|84959
2080,UBQLNL|143630
2081,UCP2|7351
2082,UNC93B1|81622
2083,UPK2|7379
2084,USH1C|10083
2085,USP2|9099
2086,VSIG2|23584
2087,VWA5A|4013
2088,VWCE|220001
2089,WIT1|51352
2090,WNT11|7481
2091,WT1|7490
2092,YAP1|10413
2093,YPEL4|219539
2094,ZBTB16|7704
2095,ZC3H12C|85463
2096,ZDHHC13|54503
2097,ZNF214|7761
2098,ZNF215|7762
2099,ZNHIT2|741
2100,ZP1|22917
2101,A2ML1|144568
2102,A2M|2
2103,ABCC9|10060
2104,ABCD2|225
2105,ACACB|32
2106,ACADS|35
2107,ACCN2|41
2108,ACRBP|84519
2109,ACSS3|79611
2110,ACVRL1|94
2111,ADAMTS20|80070
2112,AGAP2|116986
2113,AICDA|57379
2114,AKAP3|10566
2115,ALDH1L2|160428
2116,ALDH2|217
2117,ALX1|8092
2118,AMDHD1|144193
2119,AMHR2|269
2120,AMIGO2|347902
2121,ANKRD33|341405
2122,ANKS1B|56899
2123,ANO2|57101
2124,ANO4|121601
2125,APOBEC1|339
2126,APOF|319
2127,APOLD1|81575
2128,AQP2|359
2129,AQP5|362
2130,AQP6|363
2131,ARHGAP9|64333
2132,ARHGDIB|397
2133,ARNTL2|56938
2134,ART4|420
2135,ASCL1|429
2136,ASCL4|121549
2137,AVIL|10677
2138,AVPR1A|552
2139,B3GNT4|79369
2140,B4GALNT1|2583
2141,B4GALNT3|283358
2142,BCAT1|586
2143,BCL2L14|79370
2144,BEST3|144453
2145,BHLHE41|79365
2146,BICD1|636
2147,BIN2|51411
2148,BRI3BP|140707
2149,BTBD11|121551
2150,C12orf24|29902
2151,C12orf27|283460
2152,C12orf34|84915
2153,C12orf35|55196
2154,C12orf36|283422
2155,C12orf39|80763
2156,C12orf42|374470
2157,C12orf48|55010
2158,C12orf53|196500
2159,C12orf54|121273
2160,C12orf56|115749
2161,C12orf59|120939
2162,C12orf68|387856
2163,C12orf69|440087
2164,C12orf70|341346
2165,C12orf74|338809
2166,C12orf75|387882
2167,C1QL4|338761
2168,C1RL|51279
2169,C1R|715
2170,C1S|716
2171,C3AR1|719
2172,CABP1|9478
2173,CACNA1C|775
2174,CACNA2D4|93589
2175,CACNB3|784
2176,CAPS2|84698
2177,CASC1|55259
2178,CCDC42B|387885
2179,CCDC60|160777
2180,CCDC62|84660
2181,CCDC64|92558
2182,CCDC65|85478
2183,CCND2|894
2184,CCNT1|904
2185,CD163L1|283316
2186,CD163|9332
2187,CD27|939
2188,CD4|920
2189,CD69|969
2190,CD9|928
2191,CDCA3|83461
2192,CDK2|1017
2193,CHPT1|56994
2194,CHST11|50515
2195,CIT|11113
2196,CLEC12A|160364
2197,CLEC12B|387837
2198,CLEC1A|51267
2199,CLEC2B|9976
2200,CLEC4A|50856
2201,CLEC4D|338339
2202,CLEC4E|26253
2203,CLEC6A|93978
2204,CLEC7A|64581
2205,CLEC9A|283420
2206,CLECL1|160365
2207,CLLU1OS|574016
2208,CLLU1|574028
2209,CLSTN3|9746
2210,CMKLR1|1240
2211,CNTN1|1272
2212,COL2A1|1280
2213,CPM|1368
2214,CPNE8|144402
2215,CSAD|51380
2216,CSDA|8531
2217,CSRP2|1466
2218,CUX2|23316
2219,CYP27B1|1594
2220,DAO|1610
2221,DBX2|440097
2222,DCD|117159
2223,DCN|1634
2224,DDN|23109
2225,DDX11|1663
2226,DDX12|440081
2227,DENND5B|160518
2228,DGKA|1606
2229,DHH|50846
2230,DNAH10|196385
2231,DNAJC22|79962
2232,DPPA3|359787
2233,DPY19L2|283417
2234,DRAM1|55332
2235,DTX1|1840
2236,DTX3|196403
2237,DUSP6|1848
2238,E2F7|144455
2239,EFCAB4B|84766
2240,EID3|493861
2241,ELK3|2004
2242,EMP1|2012
2243,ENDOU|8909
2244,ENO2|2026
2245,EPS8|2059
2246,EPYC|1833
2247,ERBB3|2065
2248,ERP27|121506
2249,ESPL1|9700
2250,FAIM2|23017
2251,FAM101A|144347
2252,FAM113B|91523
2253,FAM186A|121006
2254,FAM186B|84070
2255,FAM19A2|338811
2256,FAM60A|58516
2257,FAM66C|440078
2258,FAM90A1|55138
2259,FAR2|55711
2260,FGD4|121512
2261,FGD6|55785
2262,FIGNL2|401720
2263,FKBP11|51303
2264,FLJ12825|440101
2265,FLJ13224|79857
2266,FOXM1|2305
2267,FOXN4|121643
2268,FZD10|11211
2269,GABARAPL1|23710
2270,GALNT4|8693
2271,GALNT6|11226
2272,GALNT8|26290
2273,GALNT9|50614
2274,GAS2L3|283431
2275,GDF11|10220
2276,GDF3|9573
2277,GEFT|115557
2278,GLI1|2735
2279,GLIPR1L2|144321
2280,GLIPR1|11010
2281,GLS2|27165
2282,GLT1D1|144423
2283,GLT8D2|83468
2284,GNB3|2784
2285,GOLGA2B|55592
2286,GPD1|2819
2287,GPR109A|338442
2288,GPR109B|8843
2289,GPR133|283383
2290,GPR162|27239
2291,GPR182|11318
2292,GPR19|2842
2293,GPR81|27198
2294,GPR84|53831
2295,GPRC5A|9052
2296,GPRC5D|55507
2297,GRASP|160622
2298,GRIN2B|2904
2299,GRIP1|23426
2300,GSG1|83445
2301,GTSF1|121355
2302,GUCY2C|2984
2303,GYS2|2998
2304,H2AFJ|55766
2305,H3F3C|440093
2306,HAL|3034
2307,HELB|92797
2308,HIP1R|9026
2309,HIST4H4|121504
2310,HMGA2|8091
2311,HNF1A|6927
2312,HOTAIR|100124700
2313,HOXC10|3226
2314,HOXC11|3227
2315,HOXC12|3228
2316,HOXC13|3229
2317,HOXC4|3221
2318,HOXC5|3222
2319,HOXC6|3223
2320,HOXC8|3224
2321,HOXC9|3225
2322,HPD|3242
2323,HRK|8739
2324,HSD17B6|8630
2325,HSPB8|26353
2326,HVCN1|84329
2327,IAPP|3375
2328,IFFO1|25900
2329,IFLTD1|160492
2330,IFNG|3458
2331,IGF1|3479
2332,IGFBP6|3489
2333,IL23A|51561
2334,INHBC|3626
2335,INHBE|83729
2336,IQCD|115811
2337,IQSEC3|440073
2338,IRAK3|11213
2339,ITGA5|3678
2340,ITGA7|3679
2341,ITGB7|3695
2342,ITPR2|3709
2343,KCNA1|3736
2344,KCNA5|3741
2345,KCNA6|3742
2346,KCNC2|3747
2347,KCNH3|23416
2348,KCNJ8|3764
2349,KCNMB4|27345
2350,KERA|11081
2351,KIAA0748|9840
2352,KIAA1467|57613
2353,KIF21A|55605
2354,KIF5A|3798
2355,KITLG|4254
2356,KLRA1|10748
2357,KLRB1|3820
2358,KLRC1|3821
2359,KLRC2|3822
2360,KLRC3|3823
2361,KLRC4|8302
2362,KLRD1|3824
2363,KLRF1|51348
2364,KLRG1|10219
2365,KLRK1|22914
2366,KNTC1|9735
2367,KRT18|3875
2368,KRT1|3848
2369,KRT2|3849
2370,KRT3|3850
2371,KRT4|3851
2372,KRT5|3852
2373,KRT6A|3853
2374,KRT6B|3854
2375,KRT6C|286887
2376,KRT72|140807
2377,KRT74|121391
2378,KRT75|9119
2379,KRT77|374454
2380,KRT78|196374
2381,KRT79|338785
2382,KRT7|3855
2383,KRT80|144501
2384,KRT81|3887
2385,KRT83|3889
2386,KRT84|3890
2387,KRT85|3891
2388,KRT86|3892
2389,KRT8|3856
2390,KSR2|283455
2391,LAG3|3902
2392,LDHB|3945
2393,LEPREL2|10536
2394,LGR5|8549
2395,LHX5|64211
2396,LIMA1|51474
2397,LIN7A|8825
2398,LMO3|55885
2399,LOC100128191|100128191
2400,LOC100130238|100130238
2401,LOC100130776|100130776
2402,LOC100190940|100190940
2403,LOC100233209|100233209
2404,LOC100240734|100240734
2405,LOC100240735|100240735
2406,LOC116437|116437
2407,LOC144571|144571
2408,LOC283314|283314
2409,LOC283392|283392
2410,LOC283404|283404
